sigla_provincia;denominazione_ita;lat;lon;superficie_kmq
CT;Milo;37,7232425;15,1160571;16,6713
CT;Mineo;37,2647665;14,6911031;245,2684
CT;Mirabella Imbaccari;37,324328;14,4460248;15,3009
CT;Misterbianco;37,52074;15,0063638;37,6868
CT;Motta Sant'Anastasia;37,5119963;14,9697592;35,6999
CT;Nicolosi;37,614036;15,0267053;42,6505
CT;Palagonia;37,3275519;14,7457557;57,7851
CT;Paternò;37,5768631;14,9025104;144,6802
CT;Pedara;37,6171007;15,0602075;19,2394
CT;Piedimonte Etneo;37,8075674;15,1782057;26,5431
CT;Raddusa;37,4728131;14,5317237;23,3861
CT;Ramacca;37,3847654;14,6937748;306,4331
CT;Randazzo;37,8778084;14,9460456;205,6137
CT;Riposto;37,7317167;15,2038266;13,2139
CT;San Cono;37,2898337;14,365997;6,6313
CT;San Giovanni la Punta;37,5769637;15,0942885;10,8496
CT;San Gregorio di Catania;37,56478;15,1084511;5,649
CT;San Michele di Ganzaria;37,2793597;14,4261085;25,8122
CT;San Pietro Clarenza;37,5722306;15,0241851;6,2721
CT;Sant'Agata li Battiati;37,5585423;15,0802215;3,118
CT;Sant'Alfio;37,7439716;15,1441058;25,8595
CT;Santa Maria di Licodia;37,6160746;14,8873898;26,2767
CT;Santa Venerina;37,6868726;15,1388679;19,0259
CT;Scordia;37,2963863;14,8460821;24,3092
CT;Trecastagni;37,6168974;15,0791935;19,1562
CT;Tremestieri Etneo;37,5757319;15,0721359;6,4902
CT;Valverde;37,5788996;15,1248148;5,5218
CT;Viagrande;37,6104821;15,0963204;10,0944
CT;Vizzini;37,1609224;14,7485094;126,7508
CT;Zafferana Etnea;37,6946063;15,1033674;76,8653
CT;Mazzarrone;37,083895;14,5615875;34,7833
CT;Maniace;37,8619093;14,8077456;37,7004
CT;Ragalna;37,6300252;14,9391357;39,528
RG;Acate;37,0262889;14,493721;102,4684
RG;Chiaramonte Gulfi;37,0314647;14,7012591;127,374
RG;Comiso;36,9455447;14,6046778;65,4008
RG;Giarratana;37,0481644;14,793023;43,6296
RG;Ispica;36,7860646;14,9035161;113,753
RG;Modica;36,8587337;14,7613518;292,3698
RG;Monterosso Almo;37,0887725;14,7625599;56,55
RG;Pozzallo;36,7264784;14,8461474;15,3764
RG;Ragusa;36,9249795;14,7306908;444,7079
RG;Santa Croce Camerina;36,8284215;14,525432;41,085
RG;Scicli;36,7934776;14,7058951;138,7215
RG;Vittoria;36,9486752;14,5379983;182,4725
SR;Augusta;37,2304973;15,2194319;111,1579
SR;Avola;36,9082792;15,1354349;74,5914
SR;Buccheri;37,1264012;14,8504599;57,831
SR;Buscemi;37,0851232;14,8841471;52,0509
SR;Canicattini Bagni;37,0348786;15,0617299;15,0628
SR;Carlentini;37,2758692;15,0147619;158,9089
SR;Cassaro;37,1051174;14,9476361;19,6155
SR;Ferla;37,1185029;14,9414568;24,8976
SR;Floridia;37,0820044;15,1528828;26,4772
SR;Francofonte;37,2306729;14,8801194;74,2007
SR;Lentini;37,2844058;14,9993278;216,7816
SR;Melilli;37,1783994;15,126746;136,4172
SR;Noto;36,8915837;15,0666935;554,9841
SR;Pachino;36,7159718;15,0931428;50,9828
SR;Palazzolo Acreide;37,0617697;14,9038176;87,5343
SR;Rosolini;36,8202316;14,9535222;76,4685
SR;Siracusa;37,0598065;15,2933233;207,8248
SR;Solarino;37,1011332;15,1190907;13,0204
SR;Sortino;37,1624595;15,0328262;93,3295
SR;Portopalo di Capo Passero;36,6832103;15,1339572;15,0908
SR;Priolo Gargallo;37,1593105;15,1882846;56,9645
SS;Aggius;40,9675483;9,027738;86,3046
SS;Alà dei Sardi;40,6787806;9,3430908;197,9892
SS;Alghero;40,5483691;8,326082;225,4113
SS;Anela;40,443477;9,0566642;36,8902
SS;Ardara;40,623821;8,8092638;38,1886
SS;Arzachena;41,0906938;9,4112254;230,8505
SS;Banari;40,5719102;8,6975309;21,2509
SS;Benetutti;40,4557269;9,1682826;94,446
SS;Berchidda;40,7905753;9,2082544;201,8768
SS;Bessude;40,5556135;8,727221;26,794
SS;Bonnanaro;40,5323969;8,7663835;21,8441
SS;Bono;40,4168385;9,0297523;74,5393
SS;Bonorva;40,4169126;8,7685315;149,744
SS;Bortigiadas;40,8807863;8,9926227;75,8973
SS;Borutta;40,5222095;8,7437421;4,7583
SS;Bottidda;40,3906007;9,0069729;33,7144
SS;Buddusò;40,5981265;9,260223;176,8381
SS;Bultei;40,4570075;9,0614866;96,8314
SS;Bulzi;40,8479798;8,8297338;21,6697
SS;Burgos;40,3905476;8,9936854;18,077
SS;Calangianus;40,906147;9,2419918;126,8371
SS;Cargeghe;40,6674862;8,6160697;12,0464
SS;Castelsardo;40,9157603;8,7133303;43,3436
SS;Cheremule;40,5060355;8,7251408;24,2502
SS;Chiaramonti;40,7517558;8,820001;98,6116
SS;Codrongianos;40,6580349;8,6800998;30,3907
SS;Cossoine;40,4313624;8,7125928;39,1704
SS;Esporlatu;40,3859128;8,9906592;18,4001
SS;Florinas;40,6478654;8,6657013;36,0608
SS;Giave;40,4519488;8,7505429;47,0662
SS;Illorai;40,3543714;9,0021059;57,1904
SS;Ittireddu;40,5439239;8,9020597;23,6867
SS;Ittiri;40,5940728;8,5688078;111,4578
SS;Laerru;40,8181871;8,8359758;19,8495
SS;La Maddalena;41,2273189;9,4211255;51,6732
SS;Luogosanto;41,0653033;9,2123834;135,0697
SS;Luras;40,981429;9,1909134;87,5852
SS;Mara;40,4106324;8,6369062;18,6434
SS;Martis;40,7788296;8,8086627;22,9593
SS;Monteleone Rocca Doria;40,4718095;8,559938;13,3858
SS;Monti;40,796772;9,3568427;123,822
SS;Mores;40,5493755;8,8336742;94,8547
SS;Muros;40,6790413;8,6152907;11,2256
SS;Nughedu San Nicolò;40,5562027;9,0220643;67,8938
SS;Nule;40,4608384;9,1872889;51,9467
SS;Nulvi;40,7805171;8,7445741;67,375
SS;Olbia;40,9231699;9,4798536;383,6361
SS;Olmedo;40,6499728;8,3826213;33,4655
SS;Oschiri;40,7271082;9,1017571;215,6111
SS;Osilo;40,74396;8,671326;98,031
SS;Ossi;40,6762779;8,5906743;30,0898
SS;Ozieri;40,5849099;8,9983813;252,1279
SS;Padria;40,397938;8,6304405;48,3942
SS;Palau;41,1680253;9,3560292;44,4411
SS;Pattada;40,5827459;9,1121026;164,8777
SS;Perfugas;40,8301791;8,8834732;60,8803
SS;Ploaghe;40,6656678;8,7493043;96,2684
SS;Porto Torres;40,8371672;8,4012288;104,5108
SS;Pozzomaggiore;40,3992524;8,6565765;78,7714
SS;Putifigari;40,562448;8,4606582;53,1002
SS;Romana;40,4842799;8,5865565;21,5953
SS;Aglientu;41,0958539;9,1080231;148,1899
SS;Santa Teresa Gallura;41,2026054;9,2263769;102,2847
SS;Sassari;40,7266126;8,5596676;547,0333
SS;Sedini;40,8501151;8,8171574;40,5057
SS;Semestene;40,3980979;8,7261182;39,5828
SS;Sennori;40,7880806;8,5952654;31,3396
SS;Siligo;40,5771742;8,725567;43,4487
SS;Sorso;40,7969137;8,5778558;67,0106
SS;Tempio Pausania;40,9500831;9,1363421;210,8176
SS;Thiesi;40,5219484;8,7205804;63,2444
SS;Tissi;40,678682;8,5623733;10,2376
SS;Torralba;40,5141844;8,7619807;36,5029
SS;Trinità d'Agultu e Vignola;41,026273;8,9654626;134,0008
SS;Tula;40,733665;8,9866843;66,1853
SS;Uri;40,6378522;8,4865029;56,8063
SS;Usini;40,6636504;8,5405676;30,7367
SS;Villanova Monteleone;40,5035062;8,470382;202,6815
SS;Valledoria;40,9276942;8,822455;25,9539
SS;Telti;40,8953597;9,3575166;83,2468
SS;Badesi;40,9562286;8,8797347;31,3026
SS;Viddalba;40,9169949;8,8945756;50,4089
SS;Golfo Aranci;40,9880219;9,5738137;37,4285
SS;Loiri Porto San Paolo;40,8354164;9,5588265;118,5196
SS;Sant'Antonio di Gallura;40,9773266;9,3262772;81,6928
SS;Tergu;40,8628455;8,7124085;36,8773
SS;Santa Maria Coghinas;40,9042333;8,8630923;22,9701
SS;Erula;40,7912681;8,9416869;39,3115
SS;Stintino;40,9369331;8,2262946;59,043
SS;Padru;40,721565;9,5100531;157,996
SS;Budoni;40,7040503;9,6875992;54,2785
SS;San Teodoro;40,7727325;9,6381231;107,5989
NU;Aritzo;39,9593107;9,1979496;75,5753
NU;Arzana;39,8757208;9,4527421;162,486
NU;Atzara;39,991599;9,0762953;35,9218
NU;Austis;40,0709733;9,0885002;50,8081
NU;Bari Sardo;39,8371258;9,6549892;37,4258
NU;Baunei;40,0991607;9,6316439;211,8973
NU;Belvì;39,9617185;9,1840835;18,1022
NU;Birori;40,2659795;8,8154948;17,3275
NU;Bitti;40,4749947;9,3814808;215,3679
NU;Bolotana;40,3277949;8,9588939;108,4346
NU;Borore;40,2153405;8,8033175;42,6755
NU;Bortigali;40,2828837;8,8367751;67,327
NU;Desulo;40,0111514;9,2287056;74,4978
NU;Dorgali;40,289216;9,5881204;226,5328
NU;Dualchi;40,2303046;8,9002285;23,4099
NU;Elini;39,9016785;9,5950757;10,6497
NU;Fonni;40,1199553;9,2524113;112,2661
NU;Gadoni;39,9126339;9,1830929;43,4345
NU;Gairo;39,8556021;9,491952;77,49
NU;Galtellì;40,3865572;9,6167099;56,53
NU;Gavoi;40,1587278;9,194979;38,0587
NU;Girasole;39,9535718;9,6442995;13,1613
NU;Ilbono;39,8861697;9,5924372;31,132
NU;Irgoli;40,409248;9,6305264;75,2988
NU;Jerzu;39,7344169;9,5428295;102,4051
NU;Lanusei;39,7992043;9,5754172;53,1687
NU;Lei;40,3074552;8,9202315;19,1146
NU;Loceri;39,8071661;9,6037505;19,3735
NU;Loculi;40,4066771;9,6110483;38,1494
NU;Lodè;40,5912555;9,5395661;123,4437
NU;Lotzorai;39,9756157;9,6532294;16,8669
NU;Lula;40,471223;9,4850405;148,7146
NU;Macomer;40,2649786;8,7825028;122,7633
NU;Mamoiada;40,2143152;9,2839387;48,8294
NU;Meana Sardo;39,9475371;9,0688689;73,8037
NU;Noragugume;40,2246807;8,919968;26,7317
NU;Nuoro;40,3231187;9,3302961;192,059
NU;Oliena;40,2712521;9,4059477;165,7374
NU;Ollolai;40,1691184;9,1812237;27,2372
NU;Olzai;40,182777;9,148879;69,8209
NU;Onanì;40,4843218;9,4408655;71,97
NU;Onifai;40,4071283;9,6513217;43,1843
NU;Oniferi;40,2721109;9,1702558;35,6734
NU;Orani;40,2499945;9,177456;130,4318
NU;Orgosolo;40,2052458;9,3555126;222,5957
NU;Orosei;40,3785319;9,6971312;90,9957
NU;Orotelli;40,3027466;9,1122786;61,1765
NU;Ortueri;40,0360072;8,9854843;38,8335
NU;Orune;40,406064;9,3697387;128,4462
NU;Osidda;40,5240868;9,2187933;25,6759
NU;Osini;39,7672043;9,5290599;39,814
NU;Ottana;40,2349212;9,0454442;45,0708
NU;Ovodda;40,0961161;9,1609659;40,8474
NU;Perdasdefogu;39,6678966;9,4538613;77,7449
NU;Posada;40,6331956;9,7179968;32,7669
NU;Sarule;40,2288926;9,1659975;52,7148
NU;Silanus;40,2903797;8,8894503;47,9345
NU;Sindia;40,2960042;8,6593911;58,5657
NU;Siniscola;40,5749424;9,6942828;196,4124
NU;Sorgono;40,027725;9,1037115;56,0512
NU;Talana;40,0310148;9,4977819;118,6731
NU;Tertenia;39,6855239;9,5957405;117,6501
NU;Teti;40,0963642;9,1192593;43,8006
NU;Tiana;40,0673219;9,1488843;19,3156
NU;Tonara;40,0246967;9,1735732;52,0143
NU;Torpè;40,6286147;9,6784535;91,5027
NU;Tortolì;39,9145924;9,6645684;40,285
NU;Triei;40,0192193;9,6228582;32,9802
NU;Ulassai;39,7301169;9,4761277;122,4109
NU;Urzulei;40,1269187;9,5124326;129,6349
NU;Ussassai;39,8174042;9,4044085;47,323
NU;Villagrande Strisaili;39,9930346;9,4428353;210,351
NU;Cardedu;39,7710897;9,6387866;33,389
NU;Lodine;40,1476896;9,2193566;7,7001
CA;Assemini;39,2895334;9,0062327;118,1723
CA;Cagliari;39,215227;9,1106162;84,5839
CA;Capoterra;39,1738624;8,9744974;68,4888
CA;Decimomannu;39,3109141;8,9656479;27,7167
CA;Maracalagonis;39,2851477;9,2281948;101,3687
CA;Pula;39,0106147;9,0007699;138,9157
CA;Quartu Sant'Elena;39,240999;9,1853437;96,4102
CA;Sarroch;39,0634506;9,0111626;67,8293
CA;Selargius;39,2536192;9,1655553;26,6857
CA;Sestu;39,300235;9,0919459;48,2851
CA;Settimo San Pietro;39,2917007;9,1840253;23,294
CA;Sinnai;39,2974079;9,2055321;223,908
CA;Uta;39,2929748;8,9529785;134,7065
CA;Villa San Pietro;39,033742;8,9950801;39,887
CA;Quartucciu;39,2541914;9,180027;27,9315
CA;Elmas;39,2708024;9,0488474;14,0545
CA;Monserrato;39,2539897;9,1434384;6,4217
PN;Andreis;46,2018308;12,6145633;26,9502
PN;Arba;46,1462078;12,790762;15,3112
PN;Aviano;46,0672177;12,5881796;113,3483
PN;Azzano Decimo;45,8812554;12,7141322;51,3378
PN;Barcis;46,1908762;12,5600166;103,4107
PN;Brugnera;45,8992011;12,5367971;29,1193
PN;Budoia;46,0429392;12,5326502;37,3582
PN;Caneva;45,9685682;12,4490307;41,7946
PN;Casarsa della Delizia;45,9537596;12,8401483;20,466
PN;Castelnovo del Friuli;46,1999228;12,9032517;22,4812
PN;Cavasso Nuovo;46,19405;12,7688147;10,5962
PN;Chions;45,8623082;12,7523494;33,4461
PN;Cimolais;46,2881024;12,437799;100,8511
PN;Claut;46,2671566;12,5139186;165,9013
PN;Clauzetto;46,2290726;12,9149366;28,3078
PN;Cordenons;45,9885064;12,7071519;56,3393
PN;Cordovado;45,8501428;12,8821226;12,0182
PN;Erto e Casso;46,2789113;12,3723624;52,4192
PN;Fanna;46,1876913;12,7542726;10,2629
PN;Fiume Veneto;45,9280344;12,7368704;35,7555
PN;Fontanafredda;45,9889243;12,5478;46,4018
PN;Frisanco;46,21261;12,7238346;60,987
PN;Maniago;46,1710618;12,7081682;69,4596
PN;Meduno;46,2167503;12,7865283;31,5906
PN;Montereale Valcellina;46,1551924;12,6560609;67,8802
PN;Morsano al Tagliamento;45,8578461;12,9290325;32,5331
PN;Pasiano di Pordenone;45,8513395;12,6274159;45,5945
PN;Pinzano al Tagliamento;46,1831555;12,9460068;21,9508
PN;Polcenigo;46,0305885;12,5017415;49,6887
PN;Porcia;45,958069;12,6137554;29,5333
PN;Pordenone;45,9544487;12,66003;38,2114
PN;Prata di Pordenone;45,8939508;12,5972647;22,9602
PN;Pravisdomini;45,8175684;12,692154;16,2091
PN;Roveredo in Piano;46,0095552;12,6175518;15,8565
PN;Sacile;45,95429;12,5030375;32,7407
PN;San Giorgio della Richinvelda;46,045424;12,8677412;48,1525
PN;San Martino al Tagliamento;46,0208364;12,8638504;17,979
PN;San Quirino;46,0363822;12,680308;51,7586
PN;San Vito al Tagliamento;45,9149852;12,8547376;60,8809
PN;Sequals;46,1662311;12,826582;27,7045
PN;Sesto al Reghena;45,8485865;12,8165161;40,6729
PN;Spilimbergo;46,1121343;12,9056727;71,8756
PN;Tramonti di Sopra;46,3099862;12,7896085;125,1433
PN;Tramonti di Sotto;46,2849722;12,7958176;85,5471
PN;Travesio;46,1964913;12,8719739;28,379
PN;Vito d'Asio;46,2333532;12,9585345;53,7144
PN;Vivaro;46,0742085;12,776416;37,6768
PN;Zoppola;45,9664018;12,7703984;45,5349
PN;Vajont;46,1466239;12,6980325;1,5859
PN;Valvasone Arzene;45,9893854;12,863207;29,675
IS;Acquaviva d'Isernia;41,6720607;14,1498571;13,5139
IS;Agnone;41,806055;14,3665683;96,8489
IS;Bagnoli del Trigno;41,7045692;14,4582305;36,8009
IS;Belmonte del Sannio;41,8250495;14,4234816;20,3167
IS;Cantalupo nel Sannio;41,5219196;14,3924002;15,638
IS;Capracotta;41,8338057;14,2642419;42,5447
IS;Carovilli;41,713166;14,294263;41,5624
IS;Carpinone;41,5914512;14,3238014;32,4292
IS;Castel del Giudice;41,8549366;14,2314741;14,8083
IS;Castelpetroso;41,5594757;14,3452531;22,7064
IS;Castelpizzuto;41,5213485;14,2926601;15,3894
IS;Castel San Vincenzo;41,6549863;14,0625206;21,9784
IS;Castelverrino;41,7681864;14,397586;6,1987
IS;Cerro al Volturno;41,6540262;14,1031507;23,7896
IS;Chiauci;41,6780107;14,3855281;15,8538
IS;Civitanova del Sannio;41,6676572;14,404215;50,4723
IS;Colli a Volturno;41,5989823;14,1039139;25,2497
IS;Conca Casale;41,4944078;14,0066982;14,4296
IS;Filignano;41,5450742;14,0563046;30,8761
IS;Forlì del Sannio;41,6952059;14,1811905;32,5616
IS;Fornelli;41,6062971;14,1409502;23,1728
IS;Frosolone;41,6014882;14,4491302;49,8862
IS;Isernia;41,5879585;14,2257502;69,1501
IS;Longano;41,5216822;14,2457044;27,3726
IS;Macchia d'Isernia;41,5627567;14,1674654;17,7115
IS;Macchiagodena;41,5592099;14,4058281;34,3511
IS;Miranda;41,6438461;14,2462244;22,1461
IS;Montaquila;41,5663572;14,1167021;25,449
IS;Montenero Val Cocchiara;41,7146845;14,0661796;22,0189
IS;Monteroduni;41,5227475;14,1757071;37,2123
IS;Pesche;41,6111923;14,2816323;12,9625
IS;Pescolanciano;41,67881;14,3368356;34,7337
IS;Pescopennataro;41,8782017;14,2948435;18,832
IS;Pettoranello del Molise;41,5735278;14,2769719;15,584
IS;Pietrabbondante;41,7486517;14,3877602;27,4436
IS;Pizzone;41,6667271;14,0357471;33,4825
IS;Poggio Sannita;41,7785632;14,4131805;25,7364
IS;Pozzilli;41,5114108;14,061918;34,6597
IS;Rionero Sannitico;41,7121982;14,1399342;29,2126
IS;Roccamandolfi;41,4928605;14,3494986;53,6623
IS;Roccasicura;41,6981546;14,2317411;28,6049
IS;Rocchetta a Volturno;41,6242459;14,0858834;23,3409
IS;San Pietro Avellana;41,7887716;14,183479;44,9457
IS;Sant'Agapito;41,5436928;14,2217677;15,9289
IS;Santa Maria del Molise;41,5526532;14,3705433;17,1965
IS;Sant'Angelo del Pesco;41,883119;14,255784;15,5895
IS;Sant'Elena Sannita;41,5766841;14,4719521;14,076
IS;Scapoli;41,6152511;14,0588052;18,9353
IS;Sessano del Molise;41,6383035;14,331969;25,3179
IS;Sesto Campano;41,421033;14,0773525;35,3166
IS;Vastogirardi;41,7741894;14,2594214;60,7037
IS;Venafro;41,48614;14,0451054;46,4518
OR;Abbasanta;40,1238307;8,8210225;39,8469
OR;Aidomaggiore;40,1717923;8,8564342;41,2051
OR;Albagiara;39,7881878;8,8606283;8,8673
OR;Ales;39,7691501;8,8158449;22,452
OR;Allai;39,9578602;8,8595144;27,3604
OR;Arborea;39,7733742;8,5821806;94,7921
OR;Ardauli;40,0872152;8,9112308;20,5295
OR;Assolo;39,8106641;8,9156271;16,3723
OR;Asuni;39,8718398;8,9477351;21,3433
OR;Baradili;39,7224324;8,897603;5,5735
OR;Baratili San Pietro;39,9932293;8,5549669;6,0966
OR;Baressa;39,7146033;8,8740492;12,5116
OR;Bauladu;40,0196104;8,6713684;24,2197
OR;Bidonì;40,1129317;8,9351207;11,7239
OR;Bonarcado;40,1007474;8,6545332;28,4117
OR;Boroneddu;40,1126646;8,8698821;4,5886
OR;Busachi;40,0332154;8,8980765;59,0266
OR;Cabras;39,9298374;8,5311929;102,2534
OR;Cuglieri;40,1897111;8,5682182;120,597
OR;Fordongianus;39,9948417;8,8079655;39,4817
OR;Ghilarza;40,12139;8,8346934;55,4597
OR;Gonnoscodina;39,7006149;8,8358446;8,8205
OR;Gonnosnò;39,7599562;8,8719056;15,4582
OR;Gonnostramatza;39,6800309;8,8314312;17,6423
OR;Marrubiu;39,7488037;8,6362624;61,2346
OR;Masullas;39,7013855;8,7792539;18,6808
OR;Milis;40,0492344;8,6371823;18,6691
OR;Mogorella;39,8630477;8,8582654;17,0619
OR;Mogoro;39,6840271;8,7745758;48,9861
OR;Morgongiori;39,7460752;8,7677257;45,1972
OR;Narbolia;40,0476365;8,5750012;40,5004
OR;Neoneli;40,0614306;8,9440127;48,0142
OR;Norbello;40,1338831;8,8322502;26,1807
OR;Nughedu Santa Vittoria;40,1019972;8,954297;28,5715
OR;Nurachi;39,9737158;8,5399149;15,9653
OR;Nureci;39,8240241;8,9739722;12,8665
OR;Ollastra;39,9511509;8,7346684;21,4698
OR;Oristano;39,9037353;8,5911836;84,5723
OR;Palmas Arborea;39,8759204;8,6456826;39,3276
OR;Pau;39,7926412;8,8030983;13,816
OR;Paulilatino;40,086492;8,7604944;103,8471
OR;Pompu;39,7248022;8,7957192;5,3157
OR;Riola Sardo;39,9964712;8,5384735;48,1091
OR;Ruinas;39,9056951;8,8964176;30,4581
OR;Samugheo;39,9471162;8,9396056;81,2826
OR;San Nicolò d'Arcidano;39,6852094;8,6466924;28,3569
OR;Santa Giusta;39,8783745;8,6086307;69,2151
OR;Villa Sant'Antonio;39,858079;8,9012848;19,05
OR;Santu Lussurgiu;40,1372408;8,6519668;99,7954
OR;San Vero Milis;40,0127188;8,5991507;72,4749
OR;Scano di Montiferro;40,2167522;8,5835189;60,4676
OR;Sedilo;40,1747822;8,920917;68,4524
OR;Seneghe;40,0805699;8,6114684;57,8527
OR;Senis;39,8215604;8,9395487;16,0628
OR;Sennariolo;40,2123652;8,5562875;15,6128
OR;Siamaggiore;39,9486667;8,6361548;13,1726
OR;Siamanna;39,9201193;8,7596186;28,3563
OR;Simala;39,7192102;8,8296252;13,3786
OR;Simaxis;39,9302619;8,690905;27,8199
OR;Sini;39,7523943;8,9063632;8,7514
OR;Siris;39,7127341;8,7748757;6,0044
OR;Solarussa;39,9530829;8,6707587;31,8589
OR;Sorradile;40,1065753;8,9327695;26,3402
OR;Tadasuni;40,110626;8,8826058;5,0943
OR;Terralba;39,7201224;8,6361843;49,9709
OR;Tramatza;40,0028062;8,6486247;16,7998
OR;Tresnuraghes;40,2508544;8,5188205;31,495
OR;Ulà Tirso;40,0449478;8,9054288;18,8464
OR;Uras;39,6982739;8,7010763;39,2388
OR;Usellus;39,8082032;8,852633;35,0735
OR;Villanova Truschedu;39,9895194;8,7525694;16,6098
OR;Villaurbana;39,8861046;8,7781036;58,7001
OR;Villa Verde;39,7959589;8,8210208;17,6511
OR;Zeddiani;39,9895011;8,5954876;11,8094
OR;Zerfaliu;39,957942;8,7075494;15,5607
OR;Siapiccia;39,9263528;8,7617627;17,931
OR;Curcuris;39,7462842;8,8314134;7,1807
OR;Soddì;40,1289488;8,8771933;5,2425
OR;Bosa;40,2990788;8,4978307;128,0155
OR;Flussio;40,2670227;8,5415204;6,8744
OR;Laconi;39,8538621;9,0522368;124,7513
OR;Magomadas;40,2641329;8,5253996;9,109
OR;Modolo;40,2740117;8,5278218;2,4744
OR;Montresta;40,3736443;8,4998749;31,1594
OR;Sagama;40,2609196;8,578094;11,7228
OR;Suni;40,2796716;8,5502802;47,4624
OR;Tinnura;40,2691792;8,5482074;3,8487
BI;Ailoche;45,6980656;8,2203797;10,7826
BI;Andorno Micca;45,6155697;8,0533177;11,8868
BI;Benna;45,5124011;8,1251504;9,389
BI;Biella;45,5665179;8,0540821;46,6883
BI;Bioglio;45,6075981;8,1302601;18,8452
BI;Borriana;45,5059776;8,0395803;5,3451
BI;Brusnengo;45,5961361;8,2525374;10,4533
BI;Callabiana;45,6337268;8,0907382;6,5573
BI;Camandona;45,6417158;8,1000101;9,2001
BI;Camburzano;45,5442149;8,0033138;3,8025
BI;Candelo;45,5463048;8,1127014;15,121
BI;Caprile;45,6929625;8,2129724;11,5955
BI;Casapinta;45,6150416;8,1934006;2,8608
BI;Castelletto Cervo;45,5190085;8,2252012;14,9021
BI;Cavaglià;45,4057659;8,0934912;25,6248
BI;Cerrione;45,4809131;8,0739946;27,9876
BI;Coggiola;45,6845897;8,1851642;23,7819
BI;Cossato;45,5701031;8,1805983;27,7338
BI;Crevacuore;45,6858439;8,2471267;8,6006
BI;Curino;45,6276001;8,2358883;21,6492
BI;Donato;45,5282979;7,9075819;12,0694
BI;Dorzano;45,4252225;8,0969696;4,7415
BI;Gaglianico;45,5394108;8,0747237;4,4984
BI;Gifflenga;45,4932836;8,2316413;2,2559
BI;Graglia;45,5578972;7,9811173;20,1389
BI;Magnano;45,4627089;8,0051271;10,556
BI;Massazza;45,4920784;8,1651629;11,6095
BI;Masserano;45,5957023;8,2232689;27,0732
BI;Mezzana Mortigliengo;45,6259713;8,1894465;4,3092
BI;Miagliano;45,6141426;8,0437742;0,6678
BI;Mongrando;45,5192354;8,007247;16,5025
BI;Mottalciata;45,5086462;8,2074871;18,3909
BI;Muzzano;45,5606169;7,9864982;6,0973
BI;Netro;45,5380394;7,9478973;12,5683
BI;Occhieppo Inferiore;45,5532253;8,0225627;4,0645
BI;Occhieppo Superiore;45,5647846;8,004719;5,1503
BI;Pettinengo;45,6131216;8,1056082;15,2975
BI;Piatto;45,591808;8,1351932;3,5913
BI;Piedicavallo;45,6896229;7,9560585;17,7505
BI;Pollone;45,5835439;8,0009346;16,2169
BI;Ponderano;45,5385581;8,0568102;7,0519
BI;Portula;45,6753285;8,1790828;11,305
BI;Pralungo;45,5909394;8,0380563;7,2497
BI;Pray;45,6761758;8,2087287;9,1846
BI;Ronco Biellese;45,5816177;8,0988816;3,8493
BI;Roppolo;45,4204159;8,0686508;8,6512
BI;Rosazza;45,6761406;7,9775338;9,023
BI;Sagliano Micca;45,622819;8,0452822;14,6112
BI;Sala Biellese;45,5083234;7,9554909;8,0298
BI;Salussola;45,4493162;8,108885;38,5152
BI;Sandigliano;45,5214971;8,0759436;10,2224
BI;Sordevolo;45,5715035;7,9752863;13,7379
BI;Sostegno;45,6535428;8,2689894;18,067
BI;Strona;45,6207124;8,1692787;3,7187
BI;Tavigliano;45,6236346;8,0531941;11,2354
BI;Ternengo;45,5901186;8,1149427;1,9799
BI;Tollegno;45,594461;8,053255;3,3143
BI;Torrazzo;45,4981071;7,9553973;5,7712
BI;Valdengo;45,5711127;8,1361498;7,6768
BI;Vallanzengo;45,6034948;8,1482972;4,6653
BI;Valle San Nicolao;45,6070409;8,1407708;13,2572
BI;Veglio;45,6400909;8,1141403;6,4058
BI;Verrone;45,5039433;8,1197154;8,5859
BI;Vigliano Biellese;45,5621648;8,1099411;8,3978
BI;Villa del Bosco;45,6202943;8,2826472;3,6991
BI;Villanova Biellese;45,4827515;8,1926997;7,8731
BI;Viverone;45,4256034;8,0506576;12,261
BI;Zimone;45,4494559;8,0373517;2,9495
BI;Zubiena;45,4928394;7,9973287;12,4736
BI;Zumaglia;45,5947917;8,0887023;2,6137
BI;Lessona;45,5720329;8,2102816;12,7749
BI;Campiglia Cervo;45,661017;8,001714;28,2053
BI;Quaregna Cerreto;45,5799482;8,1616401;8,416
BI;Valdilana;45,6715593;8,1275692;61,1382
LC;Abbadia Lariana;45,9005113;9,3345493;16,6724
LC;Airuno;45,7544159;9,4224664;4,2859
LC;Annone di Brianza;45,8052276;9,3309915;5,9795
LC;Ballabio;45,8960481;9,4241676;15,0377
LC;Barzago;45,7552268;9,3164929;3,5617
LC;Barzanò;45,7346483;9,3167765;3,6195
LC;Barzio;45,9464815;9,4683444;21,3496
LC;Bellano;46,0433056;9,302769;22,0271
LC;Bosisio Parini;45,8004343;9,287922;5,824
LC;Brivio;45,7421289;9,4483253;7,9534
LC;Bulciago;45,7508726;9,283891;3,1176
LC;Calco;45,7253911;9,4178815;4,5889
LC;Calolziocorte;45,8018019;9,4321101;9,1002
LC;Carenno;45,8014355;9,4616684;7,7853
LC;Casargo;46,0383744;9,3882702;19,7127
LC;Casatenovo;45,6990742;9,3155946;12,664
LC;Cassago Brianza;45,7405001;9,2948267;3,5476
